gender,name
1,rayish
1,ayush
1,sunder
1,bhupender
1,pradeep
1,ajeet
1,rajesh
1,ashok
1,jarnail
1,avid
1,vinod
1,raj
1,sanjya
1,raj
1,buddha
1,mukesh
1,monu
1,govind
1,deepak
0,shivani
0,isha
0,divya
0,mansi
0,mazida
0,pooja
0,kajal
0,meena
0,sonam
0,buity
0,hina
0,shakshi
0,pooja
0,anita
0,neetu
0,anshu
0,kanika
0,manju
0,shakshi
0,anita
0,reena
0,neha
0,khushboo
0,aasmin
0,jyoti
0,riya
0,rekha
0,leela
0,isha
0,gulshan
0,priya
0,pooja
0,rakhi
0,versha
0,sunita
0,nitu
0,vandana
0,roshni
0,parveen
0,versa
0,kavita
0,pooja
0,sarojani
0,nagina
0,tapas
0,priyanka
0,santna
0,khushbu
0,pooja
0,any
0,deeya
0,anjali
0,anjali
0,champa
0,anshu
0,monika
0,rimmi
0,aanamika
0,chahat
0,manju
0,nagma
0,pooja
0,sonam
0,koshal
0,laxmi
0,sandhya
0,poonam
0,nikita
0,layba
0,iqra
0,salima
0,naziya
0,priti
0,kamni
0,sandhya
0,renu
0,priya
0,pooja
0,minakchi
0,ruby
0,sheetal
0,kalyani
0,anjali
0,priyanka
0,palak
0,babita
0,gurdeep
0,dhanwanti
0,fooljhnah
0,vandana
0,shehnaz
0,kajal
0,pooja
0,ranju
0,vidhi
0,pooja
0,jyoti
0,meena
0,savita
0,reena
0,neha
0,payal
0,rakhi
0,priynka
0,janki
0,laxmi
0,rinku
0,sohni
0,basnti
0,meera
0,pinki
0,shivani
0,kiran
0,sonia
0,doly
0,raj
0,manisha
0,laxmi
0,swati
0,aashiya
0,reena
0,vimla
0,suman
0,sunita
0,sunita
0,karina
0,pooja
0,pooja
0,seema
0,kranti
0,neha
0,dimpal
0,aarti
0,sashi
0,pooja
0,preeti
0,priyanka
0,shajiya
0,priya
0,preeti
0,shanti
0,sitara
0,aakanksha
0,charu
0,pinki
0,nilam
0,chango
0,shiv
0,kaushaliya
0,babita
0,mangla
0,grace
0,usha
0,nisha
0,subhadra
0,lalita
0,asma
0,anjali
0,kalawati
0,seema
0,santosh
0,priyanka
0,tina
0,chanchal
0,mercy
0,poonam
0,varsha
0,huma
0,gulbasha
0,seema
0,seema
0,roshni
0,rahila
0,kajal
0,preeti
0,geeta
0,swati
0,pooja
0,shenaz
0,rinki
0,chandni
0,priyanka
0,ruksana
0,vivek
0,kiran
0,nisha
0,heena
0,jyoti
0,rajni
0,nidhi
0,seema
0,usha
0,kajal
0,mala
0,khushbu
0,meena
0,hamida
0,chanchal
0,aarti
0,kanchan
0,pooja
0,jyoti
0,priyaki
0,ranu
0,anita
0,leelawati
0,sunita
0,manju
0,kamla
0,arti
0,pooja
0,mamta
0,anju
0,priyanka
0,aarti
0,noor
0,saroj
0,chandni
0,rosy
0,poonam
0,rinukanwr
0,poonam
0,shalu
0,sneha
0,neetu
0,komal
0,sapna
0,sashi
0,devki
0,priya
0,pooja
0,aarti
0,pooja
0,sahin
0,sunita
0,shalu
0,anita
0,asha
0,komal
0,kusum
0,archna
0,himanshi
0,jyoti
0,jyoti
0,aarti
0,anuradha
0,durga
0,sony
0,sheetal
0,preety
0,rubina
0,sangeeta
0,madhuri
0,shabanm
0,sunita
0,meena
0,meenu
0,nisha
0,roshni
0,amar
0,jyoti
0,shakshi
0,neelam
0,aarti
0,rajia
0,devi
0,sita
0,rubi
0,jyoti
0,priyansi
0,nandu
0,nazmin
0,neha
0,varsha
0,tripti
0,ramvati
0,vandana
0,afsana
0,farida
0,khushbu
0,neha
0,arti
0,simran
0,ranita
0,yogita
0,asha
0,kiran
0,pooja
0,soniya
0,hemlata
0,priyanka
0,kajal
0,sushma
0,kavita
0,ranjana
0,benjir
0,manju
0,soniya
0,seema
0,komal
0,salma
0,rukshana
0,palak
0,astha
0,fahija
0,reeta
0,noojo
0,chaya
0,vandana
0,pooja
0,mamta
0,kiran
0,sakila
0,rehana
0,mamta
0,jyoti
0,radha
0,kumari
0,neha
0,geeta
0,mira
0,neha
0,manisha
0,priti
0,swati
0,seema
0,roshini
0,neha
0,anjali
0,afsana
0,shilpa
0,sudha
0,afrin
0,sabnam
0,batloon
0,monika
0,anjum
0,priti
0,yogita
0,mohini
0,samsad
0,sama
0,kusum
0,maya
0,jassi
0,raj
0,arti
0,priyanka
0,priya
0,maya
0,yashoda
0,susila
0,kajal
0,kumari
0,ramaiya
0,kamli
0,munbura
0,laxmi
0,bulbul
0,radha
0,rajni
0,rupa
0,kumkum
0,ruksana
0,priyanka
0,nisha
0,kiran
0,sweety
0,gulafsa
0,pooja
0,pooja
0,pooja
0,priyanka
0,captain
0,aarti
0,kumari
0,rekha
0,aarti
0,akansha
0,sefali
0,khshbu
0,heena
0,sangeeta
0,sunaki
0,paramjeet
0,sangeet
0,shalu
0,neelima
0,deepti
0,rajkumari
0,pooja
0,heena
0,meena
0,rizwana
0,madhuri
0,gulnanj
0,pinki
0,rajni
0,archana
0,rajni
0,radha
0,rinki
0,dipti
0,kiran
0,araddhna
0,bharti
0,meena
0,payal
0,divya
0,laxmi
0,babli
0,muskan
0,neha
0,rekha
0,badrunisha
0,neelam
0,poonam
0,kanchan
0,pinki
0,varsa
0,shukla
0,ekta
0,pooja
0,asha
0,simran
0,minakshi
0,nasima
0,rajesh
0,madhuri
0,kajal
0,juneb
0,parerna
0,alka
0,manju
0,anita
0,gungun
0,neelam
0,monika
0,sonia
0,muskan
0,priynka
0,muskan
0,vandhna
0,kanchan
0,santosh
0,munni
0,saneha
0,hemlata
0,monika
0,neha
0,reema
0,kumari
0,raj
0,yashika
0,aarti
0,tapsam
0,sapna
0,khusboo
0,ishika
0,partibha
0,narbada
0,kumari
0,anita
0,rinku
0,pooja
0,sandhya
0,renu
0,deepika
0,kanchan
0,spana
0,sapna
0,rita
0,manju
0,reshma
0,samaiali
0,heena
0,manju
0,priyanka
0,samreen
0,himanshi
0,mamta
0,reena
0,pankaj
0,roshan
0,gul
0,shana
0,nagma
0,usha
0,mamta
0,tanuja
0,rishu
0,gunjan
0,noor
0,varsha
0,anjali
0,khusbhu
0,khusbhu
0,reshma
0,sushma
0,lakhi
0,nayana
0,nirmal
0,bhawana
0,preeti
0,reema
0,jamrujaha
0,anju
0,puja
0,durga
0,ruchi
0,aruna
0,chanchal
0,chama
0,deepa
0,poonam
0,poonam
0,gulafsa
0,manisha
0,babita
0,seema
0,khushbu
0,sunaina
0,gulista
0,kumari
0,priya
0,manisha
0,khushbu
0,komal
0,vandana
0,jyoti
0,payal
0,kesnata
0,matul
0,nainshi
0,mubshshira
0,sona
0,neeru
0,poornima
0,sunita
0,laxmi
0,shayra
0,neelam
0,priya
0,sashi
0,himani
0,sazi
0,rashida
0,radhika
0,ruzina
0,kajol
0,manisha
0,jyoti
0,rukmani
0,radhika
0,shabana
0,geeta
0,sarita
0,poonam
0,neelu
0,rangeeta
0,shahnawaj
0,rimpy
0,rekha
0,saroj
0,seema
0,kumari
0,chumki
0,pooja
0,jyoti
0,virjiniya
0,laxmi
0,gulfasha
0,nirmla
0,kavita
0,saanu
0,divya
0,varsha
0,nisha
0,apsana
0,heena
0,priti
0,bharkah
0,deepali
0,heena
0,priyanka
0,muskan
0,mudsay
0,rubbi
0,nagma
0,ruksar
0,komal
0,alka
0,ruby
0,kusuma
0,himanshi
0,sumnesh
0,neha
0,heena
0,shivani
0,reena
0,lali
0,zareena
0,minakshi
0,aarti
0,karishma
0,swati
0,mamta
0,priyanka
0,seema
0,preeti
0,usha
0,jasoda
0,poonam
0,shathi
0,nimla
0,menadevi
0,sut.
0,sameem
0,shrishti
0,bharti
0,jyoty
0,gudya
0,sunita
0,meena
0,pooja
0,laxami
0,meghana
0,kangana
0,garima
0,nandni
0,lalita
0,nazrin
0,saraswati
0,bhatri
0,rakhi
0,mobsheera
0,pooja
0,montu
0,montu
0,kajal
0,pinki
0,madhu
0,mudrika
0,radhika
0,madhu
0,devi
0,shivani
0,muskan
0,poonam
0,sonia
0,gytri
0,shashi
0,suganti
0,swati
0,laxmi
0,nekki
0,rajni
0,poonam
0,khushi
0,kureja
0,anupama
0,anupama
0,sheetal
0,rekha
0,deepika
0,gyatri
0,raj
0,ridhima
0,rekha
0,nisha
0,naseeba
0,isha
0,shivani
0,jeenat
0,ruksana
0,soniya
0,sarita
0,biwa
0,gayatri
0,ridhima
0,sunita
0,komal
0,kanchan
0,megha
0,neni
0,sangeeta
0,surjeet
0,tina
0,swati
0,nisha
0,shivani
0,parwati
0,anjali
0,kanta
0,priyanka
0,prema
0,maya
0,sajida
0,disha
0,geeta
0,minakxi
0,munni
0,nisha
0,pooja
0,ranjeeta
0,anam
0,vibha
0,roshan
0,krishna
0,asha
0,resham
0,pavitra
0,manpreet
0,rekha
0,bigan
0,lalita
0,razia
0,pushpa
0,aman
0,aman
0,indra
0,devi
0,neha
0,sunita
0,neetu
0,manju
0,parul
0,mansi
0,sabbo
0,bimlesh
0,chhabi
0,rubi
0,pooja
0,anshu
0,bindiya
0,manisha
0,rajni
0,pooja
0,santosh
0,seema
0,seema
0,tara
0,sarojini
0,phulkana
0,kiran
0,sapna
0,krishka
0,ilema
0,sonam
0,khushi
0,sahar
0,sahiba
0,rita
0,pinki
0,nisha
0,chandni
0,chandni
0,himanshi
0,sunita
0,akansha
0,gayatri
0,pooja
0,nisha
0,bimla
0,rada
0,maya
0,rahina
0,parvesh
0,manorma
0,sapna
0,neha
0,kirti
0,alam
0,priti
0,suman
0,kum
0,tamsa
0,hoor
0,bhawana
0,sunita
0,sangeeta
0,sangeeta
0,harneet
0,harneet
0,roshani
0,radha
0,deepa
0,mansi
0,jyoti
0,pooja
0,sarita
0,laxmi
0,vimla
0,preeti
0,sukhbir
0,seema
0,saveta
0,rakhi
0,rani
0,kafia
0,minakshi
0,shabana
0,madhu
0,rubby
0,ankita
0,meera
0,manisha
0,chand
0,kinya
0,pooja
0,shikha
0,kajal
0,priti
0,kanika
0,pallavi
0,sakshi
0,asgari
0,mumtaz
0,ruksar
0,kavita
0,sunita
0,anupam
0,karishma
0,parniti
0,ruksar
0,pappy
0,raziya
0,payal
0,neeru
0,anita
0,mohini
0,diksha
0,jamila
0,preeti
0,sabhana
0,durgash
0,rupa
0,ankita
0,seema
0,namarta
0,guddi
0,phoolmani
0,yogita
0,shiwani
0,parveen
0,kajal
0,saroj
0,anju
0,jyoti
0,renu
0,seema
0,naseem
0,hemraj
0,sonia
0,pushpa
0,ramwati
0,imrana
0,vaishali
0,jasoda
0,kripya
0,pushpa
0,chanchal
0,sonam
0,savita
0,rashika
0,priti
0,chanchal
0,poonam
0,priyanka
0,bilke
0,sarita
0,kajal
0,punam
0,kavita
0,madhu
0,kulli
0,kali
0,komal
0,kumari
0,chotti
0,sivani
0,monika
0,shamima
0,rama
0,jyoti
0,ranju
0,sunali
0,zahira
0,purnima
0,ruksar
0,kajal
0,suman
0,anshul
0,nisha
0,anjli
0,himansi
0,reeta
0,manisha
0,neelam
0,dharmshila
0,hemani
0,mamta
0,shivani
0,sunder
0,sunder
0,santosh
0,sangeeta
0,pooja
0,reena
0,ranjita
0,sareen
0,sonali
0,soni
0,gyan
0,seema
0,preeti
0,neelam
0,neetu
0,vinod
0,meena
0,mamuni
0,raja
0,neha
0,jyoti
0,paramjeet
0,padma
0,puja
0,anjali
0,jaya
0,mamta
0,aarti
0,anjali
0,vaishali
0,savita
0,poonam
0,komal
0,madam
0,laxmi
0,jeta
0,naveena
0,anu
0,pooja
0,padma
0,puja
0,poonam
0,vinod
0,ram
0,kali
0,sumitra
0,anju
0,minakshi
0,komal
0,roshni
0,pooja
0,subhdra
0,shallu
0,rinku
0,ahsamin
0,vandna
0,janki
0,sweety
0,kiran
0,kanti
0,maya
0,labbhi
0,shabnam
0,bhawana
0,kamlesh
0,kumari
0,neha
0,deepa
0,jyoti
0,harpreet
0,gauri
0,asha
0,kavita
0,meena
0,muskhan
0,arti
0,annu
0,neetu
0,sangeeta
0,kusum
0,santoshi
0,vinod
0,nurbi
0,anil
0,ramli
0,sunita
0,beauty
0,sarvesh
0,poonam
0,praveena
0,reetu
0,lalita
0,munnadevi
0,rekha
0,sabina
0,kanchan
0,mayuri
0,aarti
0,jyoti
0,suman
0,maheshar
0,sushma
0,pinki
0,sukenta
0,sanjana
0,versha
0,reetu
0,soni
0,geeta
0,suman
0,maya
0,muskan
0,rozi
0,sheetal
0,manju
0,aarti
0,jyoti
0,sajia
0,shivani
0,babita
0,kiran
0,deepa
0,shaving
0,komal
0,monika
0,saroj
0,bitoo
0,genda
0,hemlata
0,priyanka
0,priyanka
0,vidhya
0,jyoti
0,aditya
0,gajala
0,kanta
0,ravinder
0,rukhsar
0,manpreet
0,rehana
0,babli
0,komal
0,ritika
0,ritu
0,meena
0,kiran
0,rakhi
0,anita
0,bhuri
0,renu
0,mamta
0,preeti
0,pooja
0,amiraka
0,malvika
0,priti
0,seema
0,chanchal
0,gotiya
0,lalita
0,pooja
0,shveta
0,reeta
0,kavita
0,yasmin
0,nirvat
0,monika
0,pooja
0,pooja
0,divya
0,aaysha
0,preeti
0,reena
0,shikha
0,manisha
0,sunita
0,shahna
0,dhapu
0,anjali
0,mausam
0,jyoti
0,neha
0,varsha
0,sarita
0,priya
0,ridhima
0,naraini
0,poonam
0,sapna
0,sunita
0,chinki
0,naryani
0,sita
0,jyoti
0,geeta
0,rachna
0,jagrti
0,niti
0,rekha
0,manisha
0,aarti
0,kajol
0,neelam
0,pinky
0,pinki
0,tarun
0,pooja
0,sumirta
0,laxami
0,anjila
0,mamta
0,priyanka
0,renuka
0,anita
0,kajal
0,rajeshwari
0,savina
0,sapna
0,shaifali
0,ekta
0,poonam
0,sunita
0,tanya
0,beauty
0,aayana
0,ranjana
0,anju
0,shabina
0,dipika
0,urmila
0,komal
0,jyoti
0,doli
0,ruksana
0,arti
0,dimple
0,khusbhu
0,soni
0,himansi
0,sobha
0,nasim
0,shaifali
0,sangeeta
0,farhana
0,santok
0,kajal
0,bhawana
0,rekha
0,anuradha
0,aaradhana
0,harshita
0,laxmi
0,nabila
0,kavita
0,reshma
0,shakuntala
0,santosh
0,sony
0,bobi
0,aradhana
0,baby
0,seema
0,nisha
0,nisha
0,anuradha
0,miss
0,miss
0,indra
0,anuradha
0,parvesh
0,poonam
0,marya
0,laxmi
0,rojmen
0,komal
0,neha
0,sugna
0,radikha
0,meeta
0,anuradha
0,minakshi
0,manpreet
0,saniya
0,savitri
0,farheen
0,naina
0,shanichari
0,komal
0,monika
0,sangeeta
0,suman
0,neha
0,priyanka
0,kumari
0,manisha
0,krishna
0,iqrar
0,gali
0,nisha
0,reena
0,tanvi
0,divya
0,hema
0,neelam
0,koshal
0,sunita
0,radha
0,babita
0,komal
0,haseena
0,rajkumari
0,mamita
0,payal
0,soniya
0,meenakshi
0,neetu
0,tapsya
0,pooja
0,mrs.
0,rekha
0,anjali
0,supriya
0,pinki
0,muskan
0,gayatri
0,ashanjali
0,pooja
0,marjina
0,poonam
0,richa
0,rizwana
0,salmakhatun
0,beera
0,nargis
0,malti
0,rubi
0,seema
0,pooja
0,ramdulari
0,sheela
0,preeti
0,jyoti
0,kumari
0,usha
0,gauri
0,preeti
0,preeti
0,gajala
0,ruksana
0,ranjana
0,jayanti
0,neha
0,nashrin
0,hyatun
0,himani
0,arti
0,manisha
0,anita
0,sunita
0,suman
0,firida
0,neha
0,salma
0,maya
0,disha
0,rajwati
0,manju
0,priyak
0,tuba
0,rekha
0,radhabai
0,renu
0,pooja
0,ramila
0,najma
0,najma
0,sunita
0,muskan
0,noor
0,sunita
0,sunita
0,sunita
0,sunita
0,payal
0,devender
0,rekha
0,shusila
0,ameera
0,kavita
0,sona
0,neelam
0,pooja
0,vinita
0,pooja
0,pooja
0,mahadevi
0,veenita
0,poonam
0,atta
0,shivani
0,dhola
0,vijeta
0,sangeeta
0,kajal
0,gudiya
0,sajiya
0,mooli
0,paryanka
0,rekha
0,jyoti
0,laxmi
0,shanti
0,nikita
0,naveela
0,sundga
0,farzana
0,mona
0,gulnaj
0,meena
0,shahin
0,kiran
0,anita
0,amrita
0,marjina
0,kamana
0,ram
0,chaya
0,shanti
0,babita
0,komal
0,yukilal
0,urmila
0,lalita
0,shahin
0,reena
0,madhu
0,miss
0,aasha
0,chandni
0,rozi
0,shanti
0,joyti
0,priyanka
0,renu
0,krishna
0,chander
0,sushmita
0,muskan
0,paka
0,sanju
0,savitri
0,muskan
0,prinka
0,parveen
0,babita
0,pinki
0,rajni
0,shipra
0,sony
0,mamta
0,mamta
0,sama
0,jyoti
0,aafrin
0,gyaan
0,sharda
0,muskan
0,manisha
0,jyoti
0,aarti
0,manisha
0,komal
0,deepa
0,versa
0,huma
0,aarti
0,meena
0,anjara
0,sarla
0,meera
0,masuma
0,poonam
0,jinat
0,sonali
0,shivani
0,deepika
0,nisha
0,pushpa
0,urmila
0,sunita
0,ravina
0,shivani
0,sandhya
0,jyoti
0,kumari
0,shabana
0,diksha
0,chameli
0,anam
0,preeti
0,madhu
0,chanda
0,payal
0,rashi
0,yogeshwari
0,sweta
0,sonu
0,santi
0,maya
0,nisha
0,nisha
0,rakhi
0,sweeti
0,shital
0,nosi
0,nosi
0,pinky
0,geeta
0,rita
0,safila
0,robi
0,kamlesh
0,pratibha
0,aashi
0,suman
0,ladli
0,partibha
0,mangubai
0,reena
0,kusum
0,rukhsar
0,anita
0,sabiya
0,devi
0,raj
0,reena
0,sapna
0,aarti
0,harshita
0,simran
0,komal
0,ravina
0,kamlesh
0,shanti
0,simmy
0,rakhi
0,tulsi
0,meenakshi
0,rekha
0,poonam
0,anita
0,ekta
0,bharti
0,maya
0,rubi
0,shanti
0,chanda
0,anjali
0,neha
0,kiran
0,anjli
0,rekha
0,babita
0,chandra
0,yogita
0,khusbu
0,sonali
0,urmila
0,laxmi
0,neeru
0,manju
0,kiran
0,maya
0,shalu
0,asha
0,ganga
0,ashwani
0,bhumika
0,parveen
0,asharani
0,arsi
0,mamta
0,gauri
0,gayatri
0,munna
0,sonia
0,seeta
0,deepa
0,sarita
0,mamta
0,mansi
0,ramesh
0,kanku
0,varisha
0,payal
0,kavita
0,bindu
0,anita
0,bhawna
0,suman
0,bindu
0,vandita
0,niru
0,jagviri
0,pushpa
0,sangeeta
0,sanju
0,bhuri
0,samreen
0,saveena
0,ramkali
0,bindu
0,manisha
0,mona
0,savita
0,tarannum
0,smariti
0,savitri
0,mamta
0,roshni
0,pooja
0,tahira
0,rubo
0,pooja
0,dulari
0,monika
0,kali
0,nand
0,rashmi
0,sayara
0,kiran
0,pooja
0,tyara
0,sudama
0,sushila
0,gyarsi
0,sonia
0,seema
0,neha
0,bala
0,julekha
0,suman
0,urvarshi
0,renu
0,kalpna
0,nagma
0,aarti
0,geetu
0,nandani
0,bahalen
0,priya
0,rashmi
0,bhavana
0,sangeeta
0,abida
0,anju
0,kumkum
0,kajal
0,jyoti
0,anju
0,renu
0,manoj
0,guni
0,asha
0,kali
0,nazreen
0,rajni
0,rajni
0,rinki
0,sameena
0,nirmala
0,ankita
0,shima
0,sonu
0,saaniya
0,pratibha
0,dixya
0,sapna
0,raminder
0,monika
0,aaysha
0,sikha
0,kajal
0,ragni
0,rachna
0,gurpreet
0,nena
0,bimla
0,aaysha
0,anju
0,gaytri
0,rani
0,preeti
0,shiwani
0,kusum
0,rita
0,radha
0,manju
0,deepanshi
0,narbda
0,neetu
0,ganga
0,mamta
0,asmit
0,kumari
0,pinki
0,preti
0,priti
0,puja
0,kanta
0,sima
0,eshavarya
0,komal
0,bhawna
0,sapna
0,anarkali
0,rajni
0,sunita
0,manlisa
0,afarin
0,bhagya
0,komal
0,afsana
0,alema
0,kajal
0,sudha
0,risabh
0,bhumika
0,babita
0,paro
0,pinky
0,ritu
0,sapana
0,chandra
0,muskan
0,bhawana
0,shivani
0,ambika
0,monika
0,yashmin
0,rachna
0,heena
0,lalita
0,bhagwati
0,reena
0,manisha
0,kusum
0,sumalia
0,soniya
0,reetima
0,dharma
0,manju
0,shanti
0,neha
0,sunita
0,mamta
0,sangeeta
0,anju
0,joyti
0,hadisha
0,suhani
0,meenu
0,pooja
0,deepika
0,sangeeta
0,rupa
0,barti
0,poonam
0,onginye
0,vimla
0,reenu
0,yashoda
0,kumari
0,anju
0,sharda
0,nazahat
0,neelam
0,asha
0,nency
0,chanderkala
0,mamta
0,kawal
0,lad
0,bhawna
0,farzana
0,sarika
0,gudiya
0,durgesh
0,jyoti
0,sanna
0,vineta
0,varsha
0,muskan
0,sonam
0,anita
0,vinita
0,kishmat
0,sunita
0,komal
0,vimla
0,anjali
0,tamnna
0,kiran
0,nishu
0,bharti
0,lakshmi
0,shilpa
0,laxmi
0,sarita
0,ishika
0,priya
0,barkha
0,kajal
0,gulshtab
0,suchitra
0,saira
0,durga
0,rajkumari
0,geeta
0,pooja
0,kajal
0,nikky
0,sabana
0,pooja
0,dhakhadevi
0,rakhi
0,ambiya
0,jyoti
0,premwati
0,premwati
0,pooja
0,pinki
0,nisha
0,miss
0,nargis
0,preeti
0,aarti
0,kajal
0,deepali
0,sushila
0,ranjana
0,k
0,sonali
0,amuda
0,shakeena
0,khairu
0,sushila
0,mamata
0,renu
0,pinki
0,resham
0,kumari
0,kanchan
0,sonaki
0,shila
0,sudama
0,pooga
0,alahbasri
0,ajmeri
0,jyoti
0,preeti
0,krishana
0,anita
0,arti
0,sangeeta
0,karamjeet
0,rajkumari
0,hina
0,suman
0,kajal
0,shivani
0,samreen
0,deepika
0,varsha
0,gaytri
0,suman
0,partibha
0,renu
0,sashi
0,rajshree
0,sitra
0,laxmi
0,kumkum
0,sano
0,aditi
0,similata
0,sadhna
0,rekha
0,jyoti
0,raveena
0,fareena
0,farina
0,roshni
0,beena
0,sumentra
0,kumari
0,manju
0,nanda
0,soniya
0,durga
0,mukti
0,manju
0,poga
0,gulsana
0,annu
0,manjeet
0,bhatari
0,rubi
0,soni
0,monika
0,niranjan
0,arti
0,shahnaz
0,deepti
0,arati
0,nikita
0,suman
0,pooja
0,reena
0,shikha
0,soniya
0,shiwani
0,madhu
0,komal
0,sunita
0,roshan
0,neha
0,neha
0,yashika
0,roshanara
0,rinku
0,meenu
0,nasim
0,pushpa
0,shiba
0,pavi
0,sunita
0,varsha
0,sheela
0,anjali
0,gulfsa
0,mona
0,kherul
0,hina
0,jyoti
0,pooja
0,rozi
0,suman
0,preeti
0,sanju
0,garima
0,pooja
0,ashra
0,shabana
0,anjum
0,anuradha
0,aarti
0,reena
0,arzoo
0,shiva
0,sapna
0,huseni
0,sonu
0,kajal
0,niru
0,maya
0,khusboo
0,raveena
0,rachna
0,rinesh
0,meenu
0,kumari
0,harmit
0,reena
0,pooja
0,geeta
0,meena
0,rena
0,preeti
0,manisha
0,aanchal
0,kajal
0,madhuni
0,kanchan
0,kumari
0,nargis
0,suman
0,anju
0,sonia
0,sunita
0,nitasha
0,antim
0,bharti
0,kajal
0,divya
0,sushila
0,ganga
0,madhu
0,neha
0,bharti
0,neetu
0,rakhi
0,komal
0,pinki
0,aarti
0,rihana
0,manisha
0,juhi
0,madhuri
0,amina
0,pooja
0,kumari
0,manisha
0,manka
0,manni
0,priyanka
0,radhika
0,jyoti
0,pinki
0,radha
0,sushma
0,laxmi
0,anita
0,amasi
0,sandhya
0,lata
0,chandani
0,tanushri
0,sapna
0,komal
0,santosh
0,babli
0,maya
0,khushbu
0,seema
0,rani
0,ramwati
0,bakila
0,juna
0,namita
0,roshni
0,heena
0,poonam
0,soniya
0,laxmi
0,neelam
0,urwashi
0,khushboo
0,lisha
0,rinki
0,mamta
0,madhu
0,neeru
0,satwanti
0,neetu
0,archana
0,kajal
0,savita
0,archana
0,shanu
0,neelam
0,seema
0,namra
0,aasma
0,dev
0,munni
0,kanta
0,seeta
0,twinkal
0,doli
0,vakila
0,jyoti
0,rani
0,saneha
0,rajani
0,arti
0,harprit
0,nisha
0,gaytri
0,ruchi
0,komal
0,kumari
0,preety
0,rani
0,rubina
0,pooja
0,pooja
0,bhavna
0,birmadevi
0,simran
0,laxmi
0,sufia
0,sapna
0,barkha
0,sonali
0,renu
0,chahat
0,sita
0,krishma
0,muli
0,roshan
0,heena
0,jyoti
0,lalita
0,firdosh
0,soona
0,renu
0,kumari
0,premlata
0,sheetal
0,manormapal
0,kismat/
0,suman
0,priti
0,sangeeta
0,sangeeta
0,megha
0,mahak
0,alapna
0,rekha
0,rekha
0,parveen
0,goldy
0,mohini
0,rajni
0,mala
0,arti
0,kavita
0,rubi
0,sehnaj
0,alseepa
0,anita
0,jafrin
0,leela
0,diksha
0,ram
0,kavita
0,vandana
0,hema
0,aashiya
0,laxmi
0,diksha
0,anjana
0,vinita
0,mariyam
0,anju
0,najrin
0,sitara
0,chand
0,darkash
0,noor
0,manju
0,sunita
0,tarnnum
0,anjali
0,shiv
0,ruksana
0,reena
0,tumpa
0,babita
0,mohseena
0,khushboo
0,shanti
0,tulsi
0,dayawati
0,rukmani
0,mamta
0,nirmala
0,manju
0,laxmi
0,geeta
0,himanshi
0,sanjna
0,shahnaz
0,chanchal
0,binnu
0,kamla
0,tumpa
0,roshani
0,laxita
0,piryanka
0,runiya
0,jharna
0,sakila
0,nirja
0,jyoti
0,mangi
0,versha
0,maya
0,suntia
0,kamlesh
0,divya
0,jaspreet
0,ramdulari
0,nagma
0,sandhya
0,rimjhim
0,anita
0,soniya
0,jyoti
0,nagma
0,shruti
0,renu
0,chaya
0,laxmi
0,shadhana
0,reemi
0,varsha
0,sabnam
0,hini
0,sangeta
0,sarita
0,bharti
0,savita
0,sushila
0,nirosha
0,kavita
0,uma
0,renu
0,sama
0,asana
0,archna
0,shashi
0,arsi
0,meena
0,kajal
0,jyoti
0,saroj
0,neha
0,geeta
0,anjum
0,anchal
0,kosar
0,soni
0,varsha
0,megha
0,kalyani
0,sushma
0,anju
0,unknown
0,sunita
0,neha
0,payal
0,payal
0,payal
0,shabana
0,sonu
0,meena
0,bhagwati
0,poonam
0,uma
0,rajiya
0,neha
0,saviha
0,archana
0,surbhi
0,paramjeet
0,asha
0,nikita
0,rekha
0,sangeeta
0,jyoti
0,anju
0,kavita
0,sumitra
0,rashi
0,kavita
0,suman
0,tina
0,kalpna
0,uma
0,geeta
0,maina
0,sema
0,aarifun
0,raj
0,radha
0,priti
0,preeti
0,sultana
0,geeta
0,rita
0,rajeshwari
0,neelam
0,madhuri
0,suman
0,anushka
0,renu
0,neelam
0,rajni
0,gita
0,reetu
0,babita
0,fakiri
0,alina
0,frra
0,tripti
0,chanda
0,snah
0,rekha
0,pinki
0,nehal
0,lata
0,varsha
0,kirti
0,neha
0,nusrat
0,lali
0,sunita
0,laxmi
0,naseema
0,babita
0,sheela
0,zina
0,pushpa
0,usha
0,devki
0,shkuntala
0,swati
0,deepa
0,simranjeet
0,shakuntla
0,vishal
0,kumari
0,rukhsar
0,suman
0,anusoya
0,ashman
0,aruna
0,ramkali
0,riya
0,babita
0,neetu
0,suman
0,reena
0,reena
0,kanti
0,payal
0,deepa
0,inderjeet
0,sabeena
0,kanchan
0,heena
0,aasha
0,nandu
0,kawita
0,monika
0,priya
0,geeta
0,khushi
0,rabina
0,vimla
0,habiba
0,rashmi
0,imrana
0,ruby
0,phalguni
0,manisha
0,arti
0,akash
0,shanti
0,marti
0,pushpa
0,vimla
0,priyanka
0,rubi
0,nisha
0,veena
0,baby
0,spna
0,mehwish
0,priyanka
0,jeba
0,jasmen
0,anita
0,barkha
0,varsha
0,manisha
0,asha
0,fareen
0,bhanweri
0,rupa
0,meenaxi
0,preeti
0,tanya
0,veronika
0,gudiya
0,kumari
0,kumari
0,sunil
0,sumanthra
0,rajni
0,gyarsi
0,anshu
0,durgesh
0,rajiya
0,saalu
0,pushapa
